customer_id,customer_type,product,category,unit_price,quantity,discount,total_price,region,order_date,cluster
4550,1,15,1,1.86,15,0.0,27.9,4,2023-01-01,0
4550,1,26,0,60.58,4,0.0,242.32,4,2023-01-01,0
2328,1,35,0,8.57,1,0.0,8.57,10,2021-08-19,0
2328,1,16,0,48.79,6,0.0,292.74,10,2021-08-19,0
2328,1,15,1,1.75,8,0.0,14.0,10,2021-08-19,0
2328,1,37,3,0.46,7,0.0,3.22,10,2021-08-19,0
1199,1,16,0,50.25,6,0.0,301.5,11,2022-12-11,0
1199,1,10,2,1.19,7,0.0,8.33,11,2022-12-11,0
1199,1,21,1,3.21,2,0.0,6.42,11,2022-12-11,0
1785,1,37,3,0.46,15,0.0,6.9,14,2021-05-19,0
1785,1,26,0,57.11,8,0.0,456.88,14,2021-05-19,0
1785,1,43,3,0.56,11,0.0,6.16,14,2021-05-19,0
1785,1,4,0,4.74,7,0.0,33.18,14,2021-05-19,0
1785,1,29,1,2.31,12,0.0,27.72,14,2021-05-19,0
4497,1,12,3,1.01,9,0.0,9.09,4,2021-12-30,0
4497,1,6,2,1.04,14,0.0,14.56,4,2021-12-30,0
4497,1,36,2,1.2,13,0.0,15.6,4,2021-12-30,0
4726,1,1,0,1.16,12,0.0,13.92,2,2023-08-25,0
4726,1,42,3,1.71,4,0.0,6.84,2,2023-08-25,0
4726,1,29,1,2.45,8,0.0,19.6,2,2023-08-25,0
4726,1,45,3,1.46,5,0.0,7.3,2,2023-08-25,0
7332,0,34,3,1.11,72,0.1,71.93,0,2021-05-11,1
7332,0,13,1,1.31,59,0.1,69.56,0,2021-05-11,1
2379,1,34,3,0.86,4,0.0,3.44,7,2021-09-11,0
2379,1,27,1,2.93,3,0.0,8.79,7,2021-09-11,0
2379,1,29,1,2.31,9,0.0,20.79,7,2021-09-11,0
2379,1,23,2,0.59,12,0.0,7.08,7,2021-09-11,0
5485,0,35,0,8.9,85,0.15,643.02,5,2023-08-04,1
4064,0,34,3,0.45,58,0.05,24.8,0,2023-11-19,1
7117,0,6,2,0.95,53,0.05,47.83,0,2021-04-10,1
7117,0,13,1,1.52,43,0.05,62.09,0,2021-04-10,1
7117,0,11,2,2.38,38,0.05,85.92,0,2021-04-10,1
7117,0,33,0,7.51,7,0.05,49.94,0,2021-04-10,0
8404,0,22,0,6.01,16,0.05,91.35,13,2021-08-02,0
8522,1,18,0,37.69,2,0.0,75.38,0,2023-05-18,0
8522,1,30,2,2.35,14,0.0,32.9,0,2023-05-18,0
8522,1,42,3,1.71,12,0.0,20.52,0,2023-05-18,0
8522,1,6,2,1.1,5,0.0,5.5,0,2023-05-18,0
8522,1,0,3,0.99,4,0.0,3.96,0,2023-05-18,0
979,1,27,1,3.02,2,0.0,6.04,12,2022-05-12,0
979,1,40,1,3.33,8,0.0,26.64,12,2022-05-12,0
979,1,6,2,1.07,5,0.0,5.35,12,2022-05-12,0
979,1,25,2,0.96,13,0.0,12.48,12,2022-05-12,0
979,1,0,3,0.96,2,0.0,1.92,12,2022-05-12,0
3452,0,4,0,7.14,18,0.05,122.09,3,2022-04-04,0
5434,1,41,0,109.19,1,0.0,109.19,13,2022-08-12,2
7976,1,0,3,0.99,8,0.0,7.92,6,2023-10-05,0
7976,1,24,2,3.31,9,0.0,29.79,6,2023-10-05,0
7976,1,13,1,1.69,4,0.0,6.76,6,2023-10-05,0
7976,1,17,0,1.99,2,0.0,3.98,6,2023-10-05,0
7976,1,29,1,2.45,4,0.0,9.8,6,2023-10-05,0
7804,1,46,0,1.05,14,0.0,14.7,5,2022-07-04,0
7804,1,0,3,0.96,11,0.0,10.56,5,2022-07-04,0
7804,1,12,3,1.04,8,0.0,8.32,5,2022-07-04,0
7804,1,21,1,3.21,6,0.0,19.26,5,2022-07-04,0
7804,1,43,3,0.64,10,0.0,6.4,5,2022-07-04,0
1456,0,13,1,2.13,87,0.1,166.78,4,2022-02-09,1
1456,0,14,0,26.78,58,0.05,1475.58,4,2022-02-09,1
1456,0,38,2,1.09,88,0.15,81.53,4,2022-02-09,1
1456,0,44,3,0.7,99,0.1,62.37,4,2022-02-09,1
1456,0,3,0,1.59,21,0.05,31.72,4,2022-02-09,0
537,1,27,1,2.93,5,0.0,14.65,1,2021-12-24,0
537,1,18,0,35.52,5,0.0,177.6,1,2021-12-24,0
3395,0,43,3,0.73,70,0.1,45.99,13,2021-10-28,1
3395,0,7,1,2.83,89,0.05,239.28,13,2021-10-28,1
3395,0,36,2,0.97,66,0.05,60.82,13,2021-10-28,1
3395,0,9,3,1.02,61,0.1,56.0,13,2021-10-28,1
7411,0,27,1,3.63,75,0.1,245.02,14,2021-04-12,1
7411,0,12,3,1.6,9,0.1,12.96,14,2021-04-12,1
7411,0,4,0,16.23,37,0.1,540.46,14,2021-04-12,1
7411,0,37,3,1.04,97,0.1,90.79,14,2021-04-12,1
9079,0,36,2,1.24,15,0.05,17.67,9,2021-07-05,0
9079,0,15,1,1.52,31,0.05,44.76,9,2021-07-05,0
9079,0,13,1,1.27,45,0.1,51.44,9,2021-07-05,1
9079,0,14,0,15.03,25,0.05,356.96,9,2021-07-05,0
9079,0,7,1,3.36,46,0.1,139.1,9,2021-07-05,1
924,1,11,2,1.99,13,0.0,25.87,10,2021-01-25,0
6198,0,13,1,2.16,97,0.15,178.09,0,2023-03-07,1
6862,0,7,1,3.37,48,0.05,153.67,8,2021-11-14,1
6862,0,4,0,4.2,15,0.05,59.85,8,2021-11-14,0
6862,0,41,0,90.6,76,0.15,5852.76,8,2021-11-14,2
506,0,32,2,4.05,86,0.1,313.47,3,2021-12-22,1
506,0,44,3,0.61,97,0.05,56.21,3,2021-12-22,1
506,0,27,1,2.38,10,0.05,22.61,3,2021-12-22,0
506,0,38,2,1.19,26,0.05,29.39,3,2021-12-22,0
2125,1,33,0,8.54,4,0.0,34.16,12,2023-04-15,0
2125,1,40,1,3.43,14,0.0,48.02,12,2023-04-15,0
2125,1,5,2,2.26,3,0.0,6.78,12,2023-04-15,0
2125,1,44,3,0.58,7,0.0,4.06,12,2023-04-15,0
2125,1,12,3,1.07,3,0.0,3.21,12,2023-04-15,0
381,1,37,3,0.47,11,0.0,5.17,6,2022-10-08,0
381,1,13,1,1.64,5,0.0,8.2,6,2022-10-08,0
381,1,12,3,1.04,2,0.0,2.08,6,2022-10-08,0
381,1,43,3,0.58,10,0.0,5.8,6,2022-10-08,0
2988,1,15,1,1.8,11,0.0,19.8,11,2022-03-09,0
2988,1,44,3,0.57,15,0.0,8.55,11,2022-03-09,0
2988,1,29,1,2.38,7,0.0,16.66,11,2022-03-09,0
2988,1,45,3,1.42,9,0.0,12.78,11,2022-03-09,0
2988,1,30,2,2.28,10,0.0,22.8,11,2022-03-09,0
3808,1,37,3,0.47,4,0.0,1.88,7,2022-01-19,0
3808,1,40,1,3.33,4,0.0,13.32,7,2022-01-19,0
3808,1,20,0,0.96,8,0.0,7.68,7,2022-01-19,0
3808,1,27,1,3.02,6,0.0,18.12,7,2022-01-19,0
618,1,5,2,2.19,11,0.0,24.09,8,2022-06-24,0
618,1,10,2,1.19,3,0.0,3.57,8,2022-06-24,0
618,1,35,0,8.83,15,0.0,132.45,8,2022-06-24,0
618,1,27,1,3.02,11,0.0,33.22,8,2022-06-24,0
3145,1,25,2,0.93,5,0.0,4.65,7,2021-09-03,0
3145,1,45,3,1.38,7,0.0,9.66,7,2021-09-03,0
3145,1,13,1,1.59,10,0.0,15.9,7,2021-09-03,0
3145,1,21,1,3.12,9,0.0,28.08,7,2021-09-03,0
6321,0,21,1,2.18,18,0.05,37.28,8,2022-04-13,0
6321,0,10,2,0.85,17,0.05,13.73,8,2022-04-13,0
6321,0,40,1,2.03,10,0.05,19.28,8,2022-04-13,0
6321,0,7,1,2.99,39,0.1,104.95,8,2022-04-13,1
6321,0,26,0,67.83,67,0.15,3862.92,8,2022-04-13,2
7669,1,35,0,9.09,11,0.0,99.99,6,2023-11-17,0
7669,1,45,3,1.46,13,0.0,18.98,6,2023-11-17,0
4281,1,28,2,1.58,3,0.0,4.74,11,2023-11-17,0
4281,1,41,0,112.46,1,0.0,112.46,11,2023-11-17,2
4281,1,21,1,3.31,12,0.0,39.72,11,2023-11-17,0
4281,1,20,0,0.99,15,0.0,14.85,11,2023-11-17,0
6760,0,30,2,3.04,96,0.1,262.66,13,2022-02-14,1
7959,0,36,2,0.58,62,0.1,32.36,1,2022-01-07,1
7959,0,30,2,2.69,92,0.05,235.11,1,2022-01-07,1
1078,0,0,3,1.48,88,0.15,110.7,2,2022-05-25,1
1078,0,40,1,3.15,72,0.1,204.12,2,2022-05-25,1
8379,1,24,2,3.21,13,0.0,41.73,4,2022-01-17,0
8379,1,10,2,1.19,14,0.0,16.66,4,2022-01-17,0
8379,1,15,1,1.8,9,0.0,16.2,4,2022-01-17,0
8379,1,27,1,3.02,12,0.0,36.24,4,2022-01-17,0
8379,1,29,1,2.38,2,0.0,4.76,4,2022-01-17,0
1118,1,21,1,3.21,12,0.0,38.52,0,2022-07-19,0
1118,1,19,0,1.59,3,0.0,4.77,0,2022-07-19,0
8946,1,0,3,0.99,9,0.0,8.91,12,2023-09-10,0
8946,1,41,0,112.46,2,0.0,224.92,12,2023-09-10,2
8946,1,40,1,3.43,9,0.0,30.87,12,2023-09-10,0
113,0,15,1,2.04,63,0.1,115.67,8,2022-08-07,1
113,0,21,1,3.63,11,0.05,37.93,8,2022-08-07,0
113,0,43,3,0.82,95,0.15,66.21,8,2022-08-07,1
113,0,7,1,3.22,27,0.05,82.59,8,2022-08-07,0
2130,1,4,0,5.03,7,0.0,35.21,1,2023-07-28,0
2130,1,23,2,0.63,4,0.0,2.52,1,2023-07-28,0
2130,1,15,1,1.86,5,0.0,9.3,1,2023-07-28,0
2488,1,15,1,1.86,5,0.0,9.3,2,2023-08-08,0
2488,1,31,0,4.32,5,0.0,21.6,2,2023-08-08,0
2488,1,22,0,4.48,3,0.0,13.44,2,2023-08-08,0
4099,0,44,3,0.97,58,0.1,50.63,9,2022-04-03,1
4099,0,4,0,9.05,98,0.1,798.21,9,2022-04-03,1
4099,0,6,2,1.15,17,0.05,18.57,9,2022-04-03,0
4099,0,42,3,0.73,13,0.1,8.54,9,2022-04-03,1
4099,0,45,3,1.21,62,0.05,71.27,9,2022-04-03,1
6989,1,45,3,1.46,13,0.0,18.98,7,2023-03-12,0
6989,1,7,1,3.67,3,0.0,11.01,7,2023-03-12,0
6989,1,0,3,0.99,1,0.0,0.99,7,2023-03-12,0
4756,0,24,2,3.7,30,0.05,105.45,6,2022-10-16,0
4756,0,20,0,1.73,100,0.05,164.35,6,2022-10-16,1
4756,0,44,3,0.73,74,0.1,48.62,6,2022-10-16,1
4756,0,26,0,50.47,25,0.05,1198.66,6,2022-10-16,2
5079,1,3,0,1.37,12,0.0,16.44,15,2022-10-20,0
5079,1,44,3,0.57,8,0.0,4.56,15,2022-10-20,0
2195,1,37,3,0.46,5,0.0,2.3,3,2021-03-18,0
422,0,20,0,0.99,20,0.05,18.81,5,2023-04-01,0
422,0,27,1,3.02,18,0.1,48.92,5,2023-04-01,1
2745,1,44,3,0.55,12,0.0,6.6,0,2021-01-05,0
2745,1,19,0,1.54,8,0.0,12.32,0,2021-01-05,0
2745,1,6,2,1.04,13,0.0,13.52,0,2021-01-05,0
1496,1,35,0,8.83,13,0.0,114.79,4,2022-04-27,0
1496,1,42,3,1.66,13,0.0,21.58,4,2022-04-27,0
1496,1,32,2,2.27,12,0.0,27.24,4,2022-04-27,0
3728,0,38,2,1.52,86,0.1,117.65,9,2021-11-25,1
3728,0,36,2,0.6,26,0.05,14.82,9,2021-11-25,0
3728,0,20,0,1.95,26,0.05,48.16,9,2021-11-25,0
7207,1,15,1,1.8,15,0.0,27.0,0,2022-08-29,0
7207,1,38,2,0.55,9,0.0,4.95,0,2022-08-29,0
7207,1,21,1,3.21,13,0.0,41.73,0,2022-08-29,0
7207,1,36,2,1.24,4,0.0,4.96,0,2022-08-29,0
4935,0,16,0,31.19,71,0.1,1993.04,12,2021-03-24,2
4935,0,46,0,1.31,17,0.1,20.04,12,2021-03-24,1
3598,1,19,0,1.63,7,0.0,11.41,13,2023-08-31,0
3598,1,27,1,3.11,7,0.0,21.77,13,2023-08-31,0
5865,1,25,2,0.99,14,0.0,13.86,2,2023-06-06,0
3901,1,28,2,1.58,3,0.0,4.74,0,2023-09-01,0
3901,1,32,2,2.34,4,0.0,9.36,0,2023-09-01,0
66,0,0,3,0.74,16,0.15,10.06,0,2022-04-22,1
66,0,40,1,1.84,14,0.05,24.47,0,2022-04-22,0
8732,0,2,0,35.18,73,0.15,2182.92,13,2023-06-30,2
8732,0,19,0,1.82,57,0.15,88.18,13,2023-06-30,1
3674,0,20,0,1.92,99,0.1,171.07,5,2021-12-18,1
3674,0,36,2,0.53,32,0.05,16.11,5,2021-12-18,0
4678,1,38,2,0.53,10,0.0,5.3,2,2021-06-06,0
4678,1,36,2,1.2,11,0.0,13.2,2,2021-06-06,0
4678,1,20,0,0.93,3,0.0,2.79,2,2021-06-06,0
4678,1,34,3,0.86,5,0.0,4.3,2,2021-06-06,0
7995,0,4,0,9.87,71,0.1,630.69,1,2023-11-06,1
7995,0,21,1,3.5,51,0.1,160.65,1,2023-11-06,1
7995,0,13,1,1.44,11,0.05,15.05,1,2023-11-06,0
8556,1,39,0,33.6,15,0.0,504.0,12,2021-04-30,0
8556,1,15,1,1.75,14,0.0,24.5,12,2021-04-30,0
8556,1,23,2,0.59,15,0.0,8.85,12,2021-04-30,0
8556,1,5,2,2.13,7,0.0,14.91,12,2021-04-30,0
8764,1,28,2,1.58,15,0.0,23.7,14,2023-02-21,0
8764,1,44,3,0.58,13,0.0,7.54,14,2023-02-21,0
8764,1,5,2,2.26,5,0.0,11.3,14,2023-02-21,0
3304,0,16,0,31.45,43,0.1,1217.12,14,2023-10-11,1
3304,0,27,1,3.71,5,0.05,17.62,14,2023-10-11,0
3304,0,36,2,0.92,83,0.15,64.91,14,2023-10-11,1
3304,0,7,1,3.36,89,0.1,269.14,14,2023-10-11,1
6554,0,26,0,95.76,18,0.05,1637.5,5,2022-04-27,2
6554,0,35,0,12.34,98,0.15,1027.92,5,2022-04-27,1
6554,0,11,2,1.99,36,0.05,68.06,5,2022-04-27,0
7242,1,40,1,3.23,7,0.0,22.61,10,2021-08-12,0
7242,1,10,2,1.16,8,0.0,9.28,10,2021-08-12,0
7242,1,30,2,2.22,10,0.0,22.2,10,2021-08-12,0
3318,1,11,2,2.12,12,0.0,25.44,11,2023-10-22,0
3318,1,13,1,1.69,9,0.0,15.21,11,2023-10-22,0
3318,1,44,3,0.58,10,0.0,5.8,11,2023-10-22,0
3318,1,25,2,0.99,5,0.0,4.95,11,2023-10-22,0
4231,1,32,2,2.27,2,0.0,4.54,11,2022-06-29,0
4231,1,25,2,0.96,6,0.0,5.76,11,2022-06-29,0
8982,1,44,3,0.55,2,0.0,1.1,15,2021-12-01,0
8982,1,15,1,1.75,7,0.0,12.25,15,2021-12-01,0
8982,1,43,3,0.56,9,0.0,5.04,15,2021-12-01,0
8982,1,31,0,4.88,1,0.0,4.88,15,2021-12-01,0
8982,1,0,3,0.93,11,0.0,10.23,15,2021-12-01,0
8865,1,7,1,3.46,7,0.0,24.22,13,2021-11-12,0
8865,1,44,3,0.55,2,0.0,1.1,13,2021-11-12,0
5812,1,9,3,1.23,8,0.0,9.84,13,2021-06-18,0
5812,1,13,1,1.59,8,0.0,12.72,13,2021-06-18,0
5812,1,24,2,3.12,12,0.0,37.44,13,2021-06-18,0
3199,0,23,2,0.6,16,0.05,9.12,5,2023-12-20,0
3199,0,44,3,0.54,38,0.05,19.49,5,2023-12-20,1
3199,0,20,0,1.59,87,0.15,117.58,5,2023-12-20,1
3199,0,8,0,3.13,73,0.05,217.07,5,2023-12-20,1
7506,1,5,2,2.13,4,0.0,8.52,15,2021-09-24,0
7506,1,40,1,3.23,11,0.0,35.53,15,2021-09-24,0
7506,1,29,1,2.31,6,0.0,13.86,15,2021-09-24,0
7506,1,3,0,1.33,9,0.0,11.97,15,2021-09-24,0
7506,1,25,2,0.93,11,0.0,10.23,15,2021-09-24,0
2085,0,37,3,1.66,94,0.15,132.63,6,2023-09-05,1
2085,0,10,2,1.27,74,0.15,79.88,6,2023-09-05,1
2085,0,12,3,1.18,16,0.05,17.94,6,2023-09-05,0
2085,0,9,3,1.55,72,0.05,106.02,6,2023-09-05,1
2085,0,28,2,0.71,39,0.1,24.92,6,2023-09-05,1
6658,1,37,3,0.47,15,0.0,7.05,4,2022-03-18,0
6658,1,21,1,3.21,15,0.0,48.15,4,2022-03-18,0
6658,1,26,0,58.82,13,0.0,764.66,4,2022-03-18,2
6658,1,36,2,1.24,2,0.0,2.48,4,2022-03-18,0
6658,1,12,3,1.04,13,0.0,13.52,4,2022-03-18,0
6261,1,40,1,3.23,2,0.0,6.46,11,2021-11-21,0
6261,1,13,1,1.59,8,0.0,12.72,11,2021-11-21,0
6424,1,0,3,0.96,10,0.0,9.6,7,2022-06-23,0
5725,1,29,1,2.38,11,0.0,26.18,7,2022-02-10,0
5725,1,39,0,34.61,6,0.0,207.66,7,2022-02-10,0
6161,0,7,1,2.41,14,0.05,32.05,13,2021-03-10,0
6161,0,29,1,3.76,63,0.1,213.19,13,2021-03-10,1
351,1,9,3,1.31,7,0.0,9.17,9,2023-09-26,0
351,1,24,2,3.31,10,0.0,33.1,9,2023-09-26,0
5953,1,19,0,1.63,11,0.0,17.93,8,2023-05-01,0
5953,1,29,1,2.45,9,0.0,22.05,8,2023-05-01,0
5953,1,3,0,1.41,5,0.0,7.05,8,2023-05-01,0
4917,0,27,1,2.62,42,0.15,93.53,11,2022-10-17,1
4917,0,30,2,1.72,35,0.05,57.19,11,2022-10-17,0
416,1,25,2,0.93,7,0.0,6.51,2,2021-04-25,0
416,1,46,0,1.02,3,0.0,3.06,2,2021-04-25,0
416,1,42,3,1.61,9,0.0,14.49,2,2021-04-25,0
6970,1,32,2,2.34,3,0.0,7.02,0,2023-03-25,0
6970,1,44,3,0.58,10,0.0,5.8,0,2023-03-25,0
6970,1,7,1,3.67,11,0.0,40.37,0,2023-03-25,0
6970,1,42,3,1.71,9,0.0,15.39,0,2023-03-25,0
6281,1,21,1,3.12,13,0.0,40.56,7,2021-10-19,0
6281,1,27,1,2.93,7,0.0,20.51,7,2021-10-19,0
6281,1,13,1,1.59,14,0.0,22.26,7,2021-10-19,0
6281,1,34,3,0.86,12,0.0,10.32,7,2021-10-19,0
6281,1,46,0,1.02,13,0.0,13.26,7,2021-10-19,0
6989,1,25,2,0.99,9,0.0,8.91,7,2023-10-29,0
6989,1,34,3,0.91,3,0.0,2.73,7,2023-10-29,0
5552,0,7,1,4.51,94,0.15,360.35,10,2023-02-14,1
5552,0,29,1,3.03,44,0.05,126.65,10,2023-02-14,1
3945,1,17,0,1.88,14,0.0,26.32,11,2021-11-10,0
3945,1,37,3,0.46,2,0.0,0.92,11,2021-11-10,0
3945,1,45,3,1.38,5,0.0,6.9,11,2021-11-10,0
3945,1,18,0,35.52,14,0.0,497.28,11,2021-11-10,0
3086,1,14,0,13.35,10,0.0,133.5,9,2023-03-22,0
3008,0,9,3,1.07,30,0.05,30.5,4,2021-07-18,0
3008,0,3,0,1.18,75,0.1,79.65,4,2021-07-18,1
3008,0,40,1,3.23,80,0.1,232.56,4,2021-07-18,1
3008,0,6,2,0.85,1,0.1,0.76,4,2021-07-18,0
3008,0,19,0,0.99,79,0.05,74.3,4,2021-07-18,1
2890,0,30,2,2.94,73,0.1,193.16,11,2022-06-15,1
7592,0,44,3,0.35,48,0.1,15.12,11,2022-09-21,1
7300,0,13,1,2.03,2,0.05,3.86,12,2021-01-02,0
7300,0,44,3,0.39,2,0.05,0.74,12,2021-01-02,0
7300,0,10,2,0.84,35,0.1,26.46,12,2021-01-02,1
7163,0,9,3,1.68,81,0.1,122.47,11,2022-12-15,1
823,0,0,3,0.57,47,0.1,24.11,6,2023-11-05,1
823,0,40,1,2.81,83,0.1,209.91,6,2023-11-05,1
823,0,43,3,0.41,42,0.1,15.5,6,2023-11-05,1
823,0,23,2,0.68,11,0.1,6.73,6,2023-11-05,1
823,0,19,0,1.25,14,0.1,15.75,6,2023-11-05,1
3044,1,30,2,2.28,15,0.0,34.2,0,2022-08-29,0
3044,1,44,3,0.57,7,0.0,3.99,0,2022-08-29,0
2822,0,30,2,1.77,29,0.05,48.76,5,2022-12-07,0
2822,0,21,1,2.61,40,0.05,99.18,5,2022-12-07,1
2822,0,11,2,2.07,55,0.05,108.16,5,2022-12-07,1
3978,1,21,1,3.12,3,0.0,9.36,6,2021-02-05,0
3978,1,29,1,2.31,9,0.0,20.79,6,2021-02-05,0
5607,0,5,2,1.69,94,0.1,142.97,8,2021-06-17,1
5607,0,39,0,32.29,96,0.1,2789.86,8,2021-06-17,2
2632,1,35,0,8.83,11,0.0,97.13,5,2022-03-01,0
2632,1,39,0,34.61,11,0.0,380.71,5,2022-03-01,0
2632,1,11,2,2.05,13,0.0,26.65,5,2022-03-01,0
6535,1,19,0,1.59,13,0.0,20.67,10,2022-12-17,0
6535,1,29,1,2.38,6,0.0,14.28,10,2022-12-17,0
6535,1,42,3,1.66,14,0.0,23.24,10,2022-12-17,0
8050,1,34,3,0.86,2,0.0,1.72,14,2021-04-07,0
4187,0,38,2,1.17,91,0.1,95.82,8,2022-07-28,1
4187,0,29,1,3.17,35,0.1,99.86,8,2022-07-28,1
4187,0,9,3,1.06,40,0.1,38.16,8,2022-07-28,1
4187,0,26,0,56.65,16,0.05,861.08,8,2022-07-28,2
4187,0,8,0,2.37,52,0.05,117.08,8,2022-07-28,1
6724,0,7,1,2.71,23,0.05,59.21,7,2023-04-09,0
6724,0,37,3,0.73,6,0.05,4.16,7,2023-04-09,0
6724,0,11,2,2.91,98,0.1,256.66,7,2023-04-09,1
6724,0,4,0,17.03,95,0.1,1456.06,7,2023-04-09,1
2335,1,38,2,0.55,10,0.0,5.5,15,2022-07-11,0
2335,1,15,1,1.8,7,0.0,12.6,15,2022-07-11,0
2335,1,11,2,2.05,14,0.0,28.7,15,2022-07-11,0
2335,1,43,3,0.64,12,0.0,7.68,15,2022-07-11,0
2335,1,33,0,8.29,11,0.0,91.19,15,2022-07-11,0
5203,1,0,3,0.93,10,0.0,9.3,3,2021-07-23,0
7469,0,15,1,2.82,97,0.1,246.19,13,2022-06-16,1
657,0,45,3,0.79,31,0.1,22.04,15,2023-05-16,1
1922,1,24,2,3.31,9,0.0,29.79,7,2023-05-05,0
1922,1,29,1,2.45,1,0.0,2.45,7,2023-05-05,0
1922,1,34,3,0.91,2,0.0,1.82,7,2023-05-05,0
1922,1,9,3,1.31,9,0.0,11.79,7,2023-05-05,0
2497,1,19,0,1.59,9,0.0,14.31,15,2022-03-07,0
2497,1,11,2,2.05,4,0.0,8.2,15,2022-03-07,0
2497,1,13,1,1.64,15,0.0,24.6,15,2022-03-07,0
718,1,15,1,1.86,13,0.0,24.18,4,2023-11-25,0
718,1,30,2,2.35,13,0.0,30.55,4,2023-11-25,0
1934,1,41,0,112.46,3,0.0,337.38,9,2023-11-10,2
1934,1,27,1,3.11,2,0.0,6.22,9,2023-11-10,0
8575,0,34,3,1.53,69,0.05,100.29,12,2022-04-14,1
106,0,11,2,2.48,88,0.15,185.5,6,2021-02-20,1
106,0,34,3,0.49,13,0.1,5.73,6,2021-02-20,1
106,0,46,0,1.61,61,0.05,93.3,6,2021-02-20,1
106,0,24,2,2.14,8,0.1,15.41,6,2021-02-20,1
106,0,21,1,3.12,90,0.1,252.72,6,2021-02-20,1
9158,1,33,0,8.05,10,0.0,80.5,13,2021-07-16,0
9158,1,40,1,3.23,7,0.0,22.61,13,2021-07-16,0
9158,1,9,3,1.23,3,0.0,3.69,13,2021-07-16,0
9158,1,7,1,3.46,1,0.0,3.46,13,2021-07-16,0
9158,1,27,1,2.93,10,0.0,29.3,13,2021-07-16,0
1006,0,41,0,52.72,13,0.05,651.09,10,2021-02-11,2
2185,0,43,3,1.05,27,0.05,26.93,9,2021-12-19,0
1967,1,27,1,3.02,11,0.0,33.22,0,2022-12-01,0
1967,1,45,3,1.42,6,0.0,8.52,0,2022-12-01,0
5701,1,7,1,3.67,14,0.0,51.38,1,2023-01-03,0
5701,1,15,1,1.86,4,0.0,7.44,1,2023-01-03,0
5701,1,3,0,1.41,4,0.0,5.64,1,2023-01-03,0
5701,1,42,3,1.71,11,0.0,18.81,1,2023-01-03,0
5701,1,37,3,0.49,9,0.0,4.41,1,2023-01-03,0
2798,1,1,0,1.12,12,0.0,13.44,0,2022-02-24,0
2798,1,18,0,36.59,5,0.0,182.95,0,2022-02-24,0
6860,0,13,1,1.84,47,0.1,77.83,5,2023-02-12,1
6860,0,46,0,1.63,53,0.05,82.07,5,2023-02-12,1
6860,0,7,1,3.64,94,0.1,307.94,5,2023-02-12,1
6860,0,27,1,3.72,54,0.1,180.79,5,2023-02-12,1
6860,0,32,2,1.9,33,0.05,59.56,5,2023-02-12,0
5478,1,7,1,3.67,8,0.0,29.36,2,2023-12-08,0
5478,1,30,2,2.35,7,0.0,16.45,2,2023-12-08,0
5478,1,0,3,0.99,6,0.0,5.94,2,2023-12-08,0
5478,1,28,2,1.58,8,0.0,12.64,2,2023-12-08,0
5478,1,43,3,0.59,6,0.0,3.54,2,2023-12-08,0
6909,1,17,0,1.94,9,0.0,17.46,12,2022-05-28,0
6909,1,38,2,0.55,2,0.0,1.1,12,2022-05-28,0
6909,1,42,3,1.66,10,0.0,16.6,12,2022-05-28,0
6909,1,44,3,0.57,11,0.0,6.27,12,2022-05-28,0
6909,1,26,0,58.82,13,0.0,764.66,12,2022-05-28,2
6935,1,32,2,2.34,9,0.0,21.06,6,2023-06-09,0
6935,1,10,2,1.23,7,0.0,8.61,6,2023-06-09,0
5279,1,38,2,0.56,5,0.0,2.8,0,2023-04-16,0
5279,1,30,2,2.35,13,0.0,30.55,0,2023-04-16,0
5279,1,9,3,1.31,8,0.0,10.48,0,2023-04-16,0
5279,1,36,2,1.27,1,0.0,1.27,0,2023-04-16,0
887,0,26,0,62.97,92,0.05,5503.58,0,2023-11-21,2
887,0,30,2,2.86,85,0.1,218.79,0,2023-11-21,1
887,0,34,3,0.65,2,0.05,1.23,0,2023-11-21,0
887,0,38,2,0.63,12,0.05,7.18,0,2023-11-21,0
3430,1,11,2,1.99,12,0.0,23.88,15,2021-05-27,0
2505,1,33,0,8.54,15,0.0,128.1,4,2023-02-18,0
2505,1,43,3,0.59,1,0.0,0.59,4,2023-02-18,0
2505,1,27,1,3.11,14,0.0,43.54,4,2023-02-18,0
814,0,11,2,2.85,85,0.1,218.02,10,2022-04-15,1
814,0,12,3,0.57,39,0.05,21.12,10,2022-04-15,1
814,0,1,0,1.49,6,0.05,8.49,10,2022-04-15,0
814,0,41,0,38.55,34,0.05,1245.16,10,2022-04-15,2
814,0,37,3,0.65,34,0.05,21.0,10,2022-04-15,0
2228,0,6,2,1.39,2,0.05,2.64,4,2021-08-03,0
2228,0,13,1,1.64,25,0.15,34.85,4,2021-08-03,1
2228,0,9,3,1.17,86,0.1,90.56,4,2021-08-03,1
2228,0,0,3,1.33,67,0.05,84.65,4,2021-08-03,1
4601,0,42,3,1.23,47,0.05,54.92,14,2022-10-24,1
8672,1,0,3,0.96,2,0.0,1.92,15,2022-03-28,0
8672,1,37,3,0.47,3,0.0,1.41,15,2022-03-28,0
8672,1,7,1,3.56,13,0.0,46.28,15,2022-03-28,0
8672,1,30,2,2.28,12,0.0,27.36,15,2022-03-28,0
8672,1,1,0,1.12,7,0.0,7.84,15,2022-03-28,0
4823,1,7,1,3.46,3,0.0,10.38,4,2021-05-06,0
